Room,Address,Signal Level
6,40,0.07999999999999996
6,84,0.31999999999999995
6,86,0.30999999999999994
6,85,0.38
6,80,0.39
6,82,0.39
6,81,0.39
6,83,0.39
6,43,0.20999999999999996
6,44,0.20999999999999996
6,42,0.21999999999999997
6,45,0.12
6,46,0.28
6,47,0.28
6,41,0.20999999999999996
6,48,0.26
6,49,0.25
6,50,0.25
6,51,0.26
6,52,0.10999999999999999
6,54,0.09999999999999998
6,53,0.09999999999999998
6,69,0.17999999999999994
6,71,0.16000000000000003
6,72,0.16000000000000003
6,38,0.07999999999999996
6,39,0.06999999999999995
6,40,0.07999999999999996
6,84,0.32999999999999996
6,86,0.29999999999999993
6,85,0.29999999999999993
6,80,0.36
6,82,0.36
6,81,0.37
6,83,0.37
6,43,0.24
6,44,0.22999999999999998
6,42,0.24
6,45,0.12
6,46,0.28
6,47,0.28
6,41,0.24
6,48,0.26
6,49,0.20999999999999996
6,50,0.25
6,51,0.20999999999999996
6,52,0.10999999999999999
6,54,0.09999999999999998
6,53,0.09999999999999998
6,69,0.17999999999999994
6,71,0.16000000000000003
6,72,0.16000000000000003
6,38,0.06999999999999995
6,39,0.05999999999999994
6,40,0.06999999999999995
6,84,0.33999999999999997
6,86,0.28
6,85,0.28
6,80,0.38
6,82,0.37
6,81,0.38
6,83,0.38
6,43,0.24
6,44,0.22999999999999998
6,42,0.24
6,45,0.12
6,46,0.28
6,47,0.28
6,41,0.16000000000000003
6,48,0.18999999999999995
6,49,0.17999999999999994
6,50,0.18999999999999995
6,51,0.18999999999999995
6,52,0.10999999999999999
6,54,0.09999999999999998
6,53,0.09999999999999998
6,69,0.17999999999999994
6,71,0.16000000000000003
6,72,0.16000000000000003
6,38,0.06999999999999995
6,39,0.05999999999999994
6,40,0.06999999999999995
6,84,0.26
6,86,0.28
6,85,0.28
6,80,0.37
6,82,0.37
6,81,0.37
6,83,0.37
6,43,0.24
6,44,0.22999999999999998
6,42,0.24
6,45,0.12
6,46,0.28
6,47,0.28
6,41,0.16000000000000003
6,48,0.18999999999999995
6,49,0.19999999999999996
6,50,0.19999999999999996
6,51,0.18999999999999995
6,52,0.13
6,54,0.13
6,53,0.28
6,69,0.16999999999999993
6,71,0.17999999999999994
6,72,0.16999999999999993
6,38,0.06999999999999995
6,39,0.05999999999999994
6,40,0.06999999999999995
6,70,0.16999999999999993
6,84,0.27
6,86,0.28
6,85,0.31999999999999995
6,80,0.30999999999999994
6,82,0.30999999999999994
6,81,0.30999999999999994
6,83,0.30999999999999994
6,43,0.20999999999999996
6,44,0.20999999999999996
6,42,0.20999999999999996
6,45,0.12
6,46,0.28
6,47,0.28
6,41,0.20999999999999996
6,48,0.21999999999999997
6,49,0.20999999999999996
6,50,0.21999999999999997
6,51,0.20999999999999996
6,52,0.12
6,54,0.09999999999999998
6,53,0.12
6,69,0.16999999999999993
6,71,0.17999999999999994
6,72,0.16999999999999993
6,38,0.06999999999999995
6,39,0.05999999999999994
6,40,0.06999999999999995
6,70,0.16999999999999993
6,84,0.26
6,86,0.24
6,85,0.24
6,80,0.29999999999999993
6,82,0.29999999999999993
6,81,0.29999999999999993
6,83,0.29999999999999993
6,43,0.18999999999999995
6,44,0.18999999999999995
6,42,0.18999999999999995
6,45,0.18999999999999995
6,46,0.19999999999999996
6,47,0.19999999999999996
6,41,0.18999999999999995
6,48,0.18999999999999995
6,49,0.19999999999999996
6,50,0.19999999999999996
6,51,0.19999999999999996
6,52,0.16999999999999993
6,54,0.30999999999999994
6,53,0.30999999999999994
6,69,0.16999999999999993
6,71,0.17999999999999994
6,72,0.16999999999999993
6,38,0.06999999999999995
6,39,0.05999999999999994
6,40,0.06999999999999995
6,70,0.16999999999999993
6,84,0.28
6,86,0.29999999999999993
6,85,0.27
6,80,0.29000000000000004
6,82,0.29000000000000004
6,81,0.29000000000000004
6,83,0.28
6,43,0.20999999999999996
6,44,0.20999999999999996
6,42,0.20999999999999996
6,45,0.13
6,46,0.27
6,47,0.29000000000000004
6,41,0.19999999999999996
6,48,0.21999999999999997
6,49,0.21999999999999997
6,50,0.21999999999999997
6,51,0.21999999999999997
6,52,0.16999999999999993
6,54,0.13
6,53,0.30999999999999994
6,69,0.16999999999999993
6,71,0.17999999999999994
6,72,0.16999999999999993
6,38,0.06999999999999995
6,39,0.05999999999999994
6,40,0.06999999999999995
6,70,0.16999999999999993
6,84,0.29999999999999993
6,86,0.31999999999999995
6,85,0.29999999999999993
6,80,0.27
6,82,0.27
6,81,0.27
6,83,0.27
6,43,0.20999999999999996
6,44,0.20999999999999996
6,42,0.20999999999999996
6,45,0.10999999999999999
6,46,0.09999999999999998
6,47,0.09999999999999998
6,41,0.19999999999999996
6,48,0.21999999999999997
6,49,0.22999999999999998
6,50,0.22999999999999998
6,51,0.22999999999999998
6,52,0.16999999999999993
6,54,0.13
6,53,0.30999999999999994
6,69,0.16999999999999993
6,71,0.17999999999999994
6,72,0.16999999999999993
6,38,0.06999999999999995
6,39,0.05999999999999994
6,40,0.06999999999999995
6,70,0.16999999999999993
6,84,0.27
6,86,0.29999999999999993
6,85,0.29000000000000004
6,80,0.31999999999999995
6,82,0.31999999999999995
6,81,0.32999999999999996
6,83,0.31999999999999995
6,43,0.20999999999999996
6,44,0.20999999999999996
6,42,0.20999999999999996
6,45,0.10999999999999999
6,46,0.09999999999999998
6,47,0.09999999999999998
6,41,0.19999999999999996
6,48,0.16000000000000003
6,49,0.22999999999999998
6,50,0.22999999999999998
6,51,0.22999999999999998
6,52,0.16999999999999993
6,54,0.13
6,53,0.30999999999999994
6,69,0.16999999999999993
6,71,0.17999999999999994
6,72,0.16999999999999993
6,70,0.16999999999999993
6,84,0.28
6,86,0.31999999999999995
6,85,0.27
6,80,0.30999999999999994
6,82,0.30999999999999994
6,81,0.30999999999999994
6,83,0.30999999999999994
6,43,0.24
6,44,0.24
6,42,0.24
6,45,0.08999999999999997
6,46,0.08999999999999997
6,47,0.06999999999999995
6,41,0.25
6,48,0.16000000000000003
6,49,0.22999999999999998
6,50,0.22999999999999998
6,51,0.22999999999999998
6,52,0.16999999999999993
6,54,0.13
6,53,0.30999999999999994
6,69,0.16999999999999993
6,71,0.16000000000000003
6,72,0.16999999999999993
6,70,0.16000000000000003
6,84,0.29000000000000004
6,86,0.30999999999999994
6,85,0.29999999999999993
6,80,0.29000000000000004
6,82,0.28
6,81,0.28
6,83,0.28
6,43,0.20999999999999996
6,44,0.21999999999999997
6,42,0.21999999999999997
6,45,0.10999999999999999
6,46,0.13
6,47,0.13
6,41,0.21999999999999997
6,48,0.20999999999999996
6,49,0.20999999999999996
6,50,0.22999999999999998
6,51,0.22999999999999998
6,52,0.12
6,54,0.10999999999999999
6,53,0.13
6,71,0.16000000000000003
6,72,0.16999999999999993
6,70,0.16000000000000003
6,38,0.08999999999999997
6,39,0.08999999999999997
6,40,0.08999999999999997
6,84,0.35
6,86,0.28
6,85,0.28
6,80,0.26
6,82,0.26
6,81,0.26
6,83,0.26
6,43,0.22999999999999998
6,44,0.24
6,42,0.24
6,45,0.10999999999999999
6,46,0.13
6,47,0.13
6,41,0.24
6,48,0.20999999999999996
6,49,0.26
6,50,0.26
6,51,0.26
6,52,0.12
6,54,0.10999999999999999
6,53,0.13
6,71,0.16000000000000003
6,72,0.16999999999999993
6,70,0.16000000000000003
6,38,0.14
6,39,0.28
6,40,0.28
6,84,0.35
6,86,0.30999999999999994
6,85,0.29999999999999993
6,80,0.30999999999999994
6,82,0.30999999999999994
6,81,0.30999999999999994
6,83,0.30999999999999994
6,43,0.22999999999999998
6,44,0.19999999999999996
6,42,0.18999999999999995
6,45,0.18999999999999995
6,46,0.30999999999999994
6,47,0.30999999999999994
6,41,0.19999999999999996
6,48,0.19999999999999996
6,49,0.26
6,50,0.26
6,51,0.26
6,52,0.12
6,54,0.10999999999999999
6,53,0.13
6,71,0.16000000000000003
6,72,0.16999999999999993
6,70,0.16000000000000003
6,38,0.14
6,39,0.28
6,40,0.28
6,84,0.38
6,86,0.30999999999999994
6,85,0.36
6,80,0.35
6,82,0.33999999999999997
6,81,0.35
6,83,0.35
6,43,0.18999999999999995
6,44,0.18999999999999995
6,42,0.18999999999999995
6,45,0.16000000000000003
6,46,0.15000000000000002
6,47,0.16000000000000003
6,41,0.18999999999999995
6,48,0.22999999999999998
6,49,0.22999999999999998
6,50,0.21999999999999997
6,51,0.21999999999999997
6,52,0.14
6,54,0.14
6,53,0.15000000000000002
6,71,0.16000000000000003
6,72,0.16999999999999993
6,70,0.16000000000000003
6,38,0.07999999999999996
6,39,0.08999999999999997
6,40,0.06999999999999995
6,84,0.36
6,86,0.30999999999999994
6,85,0.4
6,80,0.32999999999999996
6,82,0.29999999999999993
6,81,0.32999999999999996
6,83,0.29999999999999993
6,43,0.18999999999999995
6,44,0.18999999999999995
6,42,0.18999999999999995
6,45,0.16000000000000003
6,46,0.15000000000000002
6,47,0.16000000000000003
6,41,0.18999999999999995
6,48,0.22999999999999998
6,49,0.22999999999999998
6,50,0.21999999999999997
6,51,0.21999999999999997
6,52,0.09999999999999998
6,54,0.09999999999999998
6,53,0.09999999999999998
6,71,0.16000000000000003
6,72,0.16999999999999993
6,70,0.16000000000000003
6,38,0.07999999999999996
6,39,0.08999999999999997
6,40,0.08999999999999997
6,84,0.38
6,86,0.30999999999999994
6,85,0.29999999999999993
6,80,0.38
6,82,0.38
6,81,0.38
6,83,0.38
6,43,0.21999999999999997
6,44,0.20999999999999996
6,42,0.20999999999999996
6,45,0.16000000000000003
6,46,0.15000000000000002
6,47,0.16000000000000003
6,41,0.21999999999999997
6,48,0.17999999999999994
6,49,0.17999999999999994
6,50,0.18999999999999995
6,51,0.18999999999999995
6,52,0.13
6,54,0.09999999999999998
6,53,0.13
6,71,0.16000000000000003
6,72,0.16999999999999993
6,70,0.16000000000000003
6,38,0.13
6,39,0.28
6,40,0.13
6,84,0.39
6,86,0.45999999999999996
6,85,0.45999999999999996
6,80,0.35
6,82,0.33999999999999997
6,81,0.35
6,83,0.33999999999999997
6,43,0.21999999999999997
6,44,0.20999999999999996
6,42,0.20999999999999996
6,45,0.22999999999999998
6,46,0.22999999999999998
6,47,0.22999999999999998
6,41,0.21999999999999997
6,48,0.24
6,49,0.24
6,50,0.24
6,51,0.24
6,52,0.13
6,54,0.09999999999999998
6,53,0.13
6,71,0.16999999999999993
6,72,0.17999999999999994
6,70,0.16999999999999993
6,38,0.16000000000000003
6,39,0.29000000000000004
6,40,0.16000000000000003
6,69,0.17999999999999994
6,84,0.37
6,86,0.30999999999999994
6,85,0.38
6,80,0.32999999999999996
6,82,0.31999999999999995
6,81,0.32999999999999996
6,83,0.31999999999999995
6,43,0.24
6,44,0.24
6,42,0.25
6,45,0.22999999999999998
6,46,0.29999999999999993
6,47,0.30999999999999994
6,41,0.25
6,48,0.28
6,49,0.28
6,50,0.28
6,51,0.28
6,52,0.13
6,54,0.19999999999999996
6,53,0.13
6,71,0.16999999999999993
6,72,0.17999999999999994
6,70,0.16999999999999993
6,38,0.16000000000000003
6,39,0.29000000000000004
6,40,0.16000000000000003
6,69,0.17999999999999994
6,84,0.41000000000000003
6,86,0.31999999999999995
6,85,0.42000000000000004
6,80,0.38
6,82,0.38
6,81,0.38
6,83,0.38
6,43,0.25
6,44,0.26
6,42,0.25
6,45,0.26
6,46,0.30999999999999994
6,47,0.30999999999999994
6,41,0.26
6,48,0.24
6,49,0.22999999999999998
6,50,0.24
6,51,0.22999999999999998
6,52,0.15000000000000002
6,54,0.15000000000000002
6,53,0.15000000000000002
6,71,0.16999999999999993
6,72,0.17999999999999994
6,70,0.16999999999999993
6,38,0.16000000000000003
6,39,0.29000000000000004
6,40,0.16000000000000003
6,69,0.17999999999999994
6,84,0.47
6,86,0.41000000000000003
6,85,0.42000000000000004
6,80,0.36
6,82,0.36
6,81,0.36
6,83,0.36
6,43,0.24
6,44,0.24
6,42,0.24
6,45,0.25
6,46,0.28
6,47,0.28
6,41,0.24
6,48,0.21999999999999997
6,49,0.22999999999999998
6,50,0.22999999999999998
6,51,0.22999999999999998
6,52,0.15000000000000002
6,54,0.15000000000000002
6,53,0.15000000000000002
6,71,0.16999999999999993
6,72,0.17999999999999994
6,70,0.16999999999999993
6,38,0.16000000000000003
6,39,0.29000000000000004
6,40,0.16000000000000003
6,69,0.17999999999999994
6,84,0.31999999999999995
6,86,0.29999999999999993
6,85,0.42000000000000004
6,80,0.39
6,82,0.38
6,81,0.39
6,83,0.38
6,43,0.22999999999999998
6,44,0.21999999999999997
6,42,0.22999999999999998
6,45,0.13
6,46,0.12
6,47,0.12
6,41,0.22999999999999998
6,48,0.21999999999999997
6,49,0.22999999999999998
6,50,0.22999999999999998
6,51,0.22999999999999998
6,52,0.15000000000000002
6,54,0.15000000000000002
6,53,0.15000000000000002
6,71,0.16999999999999993
6,72,0.17999999999999994
6,70,0.16999999999999993
6,38,0.16000000000000003
6,39,0.29000000000000004
6,40,0.16000000000000003
6,69,0.17999999999999994
6,84,0.32999999999999996
6,86,0.30999999999999994
6,85,0.37
6,80,0.31999999999999995
6,82,0.31999999999999995
6,81,0.31999999999999995
6,83,0.31999999999999995
6,43,0.24
6,44,0.25
6,42,0.25
6,45,0.10999999999999999
6,46,0.10999999999999999
6,47,0.09999999999999998
6,41,0.25
6,48,0.19999999999999996
6,49,0.19999999999999996
6,50,0.19999999999999996
6,51,0.19999999999999996
6,52,0.15000000000000002
6,54,0.15000000000000002
6,53,0.15000000000000002
6,71,0.16999999999999993
6,72,0.17999999999999994
6,70,0.16999999999999993
6,38,0.16000000000000003
6,39,0.29000000000000004
6,40,0.16000000000000003
6,69,0.17999999999999994
6,84,0.29999999999999993
6,86,0.29000000000000004
6,85,0.29999999999999993
6,80,0.27
6,82,0.28
6,81,0.28
6,83,0.28
6,43,0.24
6,44,0.24
6,42,0.24
6,45,0.16000000000000003
6,46,0.29000000000000004
6,47,0.28
6,41,0.24
6,48,0.26
6,49,0.26
6,50,0.26
6,51,0.26
6,52,0.15000000000000002
6,54,0.15000000000000002
6,53,0.15000000000000002
6,71,0.16999999999999993
6,72,0.17999999999999994
6,70,0.16999999999999993
6,38,0.16000000000000003
6,39,0.29000000000000004
6,40,0.16000000000000003
6,69,0.17999999999999994
6,84,0.31999999999999995
6,86,0.29999999999999993
6,85,0.35
6,80,0.31999999999999995
6,82,0.31999999999999995
6,81,0.31999999999999995
6,83,0.31999999999999995
6,43,0.18999999999999995
6,44,0.18999999999999995
6,42,0.19999999999999996
6,45,0.20999999999999996
6,46,0.31999999999999995
6,47,0.31999999999999995
6,41,0.24
6,48,0.19999999999999996
6,49,0.19999999999999996
6,50,0.18999999999999995
6,51,0.19999999999999996
6,52,0.19999999999999996
6,54,0.19999999999999996
6,53,0.19999999999999996
6,38,0.15000000000000002
6,39,0.28
6,40,0.28
6,84,0.37
6,86,0.29999999999999993
6,85,0.35
6,80,0.31999999999999995
6,82,0.31999999999999995
6,81,0.31999999999999995
6,83,0.31999999999999995
6,43,0.25
6,44,0.26
6,42,0.25
6,45,0.20999999999999996
6,46,0.31999999999999995
6,47,0.31999999999999995
6,41,0.26
6,48,0.24
6,49,0.25
6,50,0.21999999999999997
6,51,0.22999999999999998
6,52,0.10999999999999999
6,54,0.12
6,53,0.12
6,38,0.07999999999999996
6,39,0.28
6,40,0.09999999999999998
6,84,0.32999999999999996
6,86,0.32999999999999996
6,85,0.32999999999999996
6,80,0.30999999999999994
6,82,0.30999999999999994
6,81,0.30999999999999994
6,83,0.30999999999999994
6,43,0.24
6,44,0.24
6,42,0.24
6,45,0.15000000000000002
6,46,0.28
6,47,0.13
6,41,0.24
6,48,0.24
6,49,0.25
6,50,0.21999999999999997
6,51,0.22999999999999998
6,52,0.08999999999999997
6,54,0.12
6,53,0.09999999999999998
6,38,0.07999999999999996
6,39,0.28
6,40,0.09999999999999998
6,84,0.30999999999999994
6,86,0.33999999999999997
6,85,0.33999999999999997
6,80,0.36
6,82,0.36
6,81,0.36
6,83,0.36
6,43,0.20999999999999996
6,44,0.21999999999999997
6,42,0.19999999999999996
6,45,0.17999999999999994
6,46,0.17999999999999994
6,47,0.16999999999999993
6,41,0.20999999999999996
6,48,0.25
6,49,0.25
6,50,0.25
6,51,0.25
6,52,0.09999999999999998
6,54,0.09999999999999998
6,53,0.29000000000000004
6,38,0.07999999999999996
6,39,0.07999999999999996
6,40,0.07999999999999996
6,84,0.31999999999999995
6,86,0.31999999999999995
6,85,0.31999999999999995
6,80,0.29999999999999993
6,82,0.29000000000000004
6,81,0.29999999999999993
6,83,0.29000000000000004
6,43,0.20999999999999996
6,44,0.18999999999999995
6,42,0.19999999999999996
6,45,0.16000000000000003
6,46,0.15000000000000002
6,47,0.15000000000000002
6,41,0.18999999999999995
6,48,0.25
6,49,0.19999999999999996
6,50,0.19999999999999996
6,51,0.18999999999999995
6,52,0.08999999999999997
6,54,0.06999999999999995
6,53,0.29000000000000004
6,38,0.07999999999999996
6,39,0.07999999999999996
6,40,0.07999999999999996
6,84,0.25
6,86,0.29000000000000004
6,85,0.29999999999999993
6,80,0.27
6,82,0.28
6,81,0.28
6,83,0.27
6,43,0.21999999999999997
6,44,0.21999999999999997
6,42,0.20999999999999996
6,45,0.16000000000000003
6,46,0.15000000000000002
6,47,0.15000000000000002
6,41,0.20999999999999996
6,48,0.20999999999999996
6,49,0.20999999999999996
6,50,0.21999999999999997
6,51,0.21999999999999997
6,52,0.12
6,54,0.13
6,53,0.10999999999999999
6,38,0.07999999999999996
6,39,0.07999999999999996
6,40,0.07999999999999996
6,84,0.30999999999999994
6,86,0.32999999999999996
6,85,0.32999999999999996
6,80,0.29999999999999993
6,82,0.30999999999999994
6,81,0.29999999999999993
6,83,0.29999999999999993
6,43,0.28
6,44,0.28
6,42,0.27
6,45,0.25
6,46,0.25
6,47,0.24
6,41,0.28
6,48,0.25
6,49,0.25
6,50,0.25
6,51,0.25
6,52,0.21999999999999997
6,54,0.19999999999999996
6,53,0.21999999999999997
6,38,0.07999999999999996
6,39,0.07999999999999996
6,40,0.07999999999999996
6,84,0.26
6,86,0.32999999999999996
6,85,0.28
6,80,0.37
6,82,0.37
6,81,0.37
6,83,0.37
6,43,0.20999999999999996
6,44,0.21999999999999997
6,42,0.21999999999999997
6,45,0.25
6,46,0.24
6,47,0.24
6,41,0.24
6,48,0.22999999999999998
6,49,0.22999999999999998
6,50,0.24
6,51,0.22999999999999998
6,52,0.20999999999999996
6,54,0.30999999999999994
6,53,0.29999999999999993
6,38,0.08999999999999997
6,39,0.09999999999999998
6,40,0.08999999999999997
6,84,0.29999999999999993
6,86,0.28
6,85,0.28
6,80,0.29999999999999993
6,82,0.29999999999999993
6,81,0.29999999999999993
6,83,0.29999999999999993
6,43,0.25
6,44,0.25
6,42,0.25
6,45,0.25
6,46,0.24
6,47,0.24
6,41,0.24
6,48,0.19999999999999996
6,49,0.20999999999999996
6,50,0.20999999999999996
6,51,0.20999999999999996
6,52,0.18999999999999995
6,54,0.28
6,53,0.29000000000000004
6,38,0.08999999999999997
6,39,0.09999999999999998
6,40,0.08999999999999997
6,84,0.35
6,86,0.36
6,85,0.35
6,80,0.36
6,82,0.36
6,81,0.36
6,83,0.36
6,43,0.19999999999999996
6,44,0.20999999999999996
6,42,0.18999999999999995
6,45,0.18999999999999995
6,46,0.19999999999999996
6,47,0.18999999999999995
6,41,0.20999999999999996
6,48,0.19999999999999996
6,49,0.21999999999999997
6,50,0.19999999999999996
6,51,0.20999999999999996
6,52,0.09999999999999998
6,54,0.12
6,53,0.12
6,38,0.08999999999999997
6,39,0.09999999999999998
6,40,0.08999999999999997
6,84,0.41000000000000003
6,86,0.39
6,85,0.38
6,80,0.35
6,82,0.35
6,81,0.35
6,83,0.35
6,43,0.19999999999999996
6,44,0.18999999999999995
6,42,0.19999999999999996
6,45,0.18999999999999995
6,46,0.19999999999999996
6,47,0.18999999999999995
6,41,0.19999999999999996
6,48,0.18999999999999995
6,49,0.17999999999999994
6,50,0.17999999999999994
6,51,0.17999999999999994
6,52,0.07999999999999996
6,54,0.12
6,53,0.08999999999999997
6,38,0.10999999999999999
6,39,0.10999999999999999
6,40,0.10999999999999999
6,84,0.39
6,86,0.33999999999999997
6,85,0.33999999999999997
6,80,0.33999999999999997
6,82,0.33999999999999997
6,81,0.33999999999999997
6,83,0.32999999999999996
6,43,0.19999999999999996
6,44,0.18999999999999995
6,42,0.19999999999999996
6,45,0.18999999999999995
6,46,0.19999999999999996
6,47,0.18999999999999995
6,41,0.19999999999999996
6,48,0.20999999999999996
6,49,0.19999999999999996
6,50,0.20999999999999996
6,51,0.20999999999999996
6,52,0.13
6,54,0.13
6,53,0.13
6,38,0.10999999999999999
6,39,0.10999999999999999
6,40,0.10999999999999999
6,84,0.51
6,86,0.4
6,85,0.4
6,80,0.37
6,82,0.37
6,81,0.37
6,83,0.37
6,43,0.26
6,44,0.27
6,42,0.27
6,45,0.17999999999999994
6,46,0.16999999999999993
6,47,0.18999999999999995
6,41,0.26
6,48,0.20999999999999996
6,49,0.19999999999999996
6,50,0.20999999999999996
6,51,0.20999999999999996
6,52,0.13
6,54,0.28
6,53,0.13
6,38,0.19999999999999996
6,39,0.19999999999999996
6,40,0.20999999999999996
6,84,0.31999999999999995
6,86,0.47
6,85,0.47
6,80,0.38
6,82,0.38
6,81,0.38
6,83,0.38
6,43,0.24
6,44,0.24
6,42,0.22999999999999998
6,45,0.17999999999999994
6,46,0.14
6,47,0.28
6,41,0.22999999999999998
6,48,0.21999999999999997
6,49,0.19999999999999996
6,50,0.20999999999999996
6,51,0.20999999999999996
6,52,0.15000000000000002
6,54,0.13
6,53,0.15000000000000002
6,38,0.17999999999999994
6,39,0.17999999999999994
6,40,0.20999999999999996
6,84,0.33999999999999997
6,86,0.29000000000000004
6,85,0.30999999999999994
6,80,0.39
6,82,0.39
6,81,0.4
6,83,0.4
6,43,0.19999999999999996
6,44,0.19999999999999996
6,42,0.19999999999999996
6,45,0.17999999999999994
6,46,0.29000000000000004
6,47,0.18999999999999995
6,41,0.18999999999999995
6,48,0.21999999999999997
6,49,0.19999999999999996
6,50,0.20999999999999996
6,51,0.20999999999999996
6,52,0.18999999999999995
6,54,0.13
6,53,0.15000000000000002
6,38,0.17999999999999994
6,39,0.17999999999999994
6,40,0.20999999999999996
6,84,0.29999999999999993
6,86,0.33999999999999997
6,85,0.37
6,80,0.29999999999999993
6,82,0.30999999999999994
6,81,0.29999999999999993
6,83,0.30999999999999994
6,43,0.24
6,44,0.24
6,42,0.24
6,45,0.20999999999999996
6,46,0.21999999999999997
6,47,0.19999999999999996
6,41,0.25
6,48,0.24
6,49,0.24
6,50,0.24
6,51,0.25
6,52,0.18999999999999995
6,54,0.13
6,53,0.15000000000000002
6,38,0.17999999999999994
6,39,0.17999999999999994
6,40,0.20999999999999996
6,84,0.32999999999999996
6,86,0.30999999999999994
6,85,0.29000000000000004
6,80,0.27
6,82,0.28
6,81,0.27
6,83,0.27
6,43,0.27
6,44,0.27
6,42,0.27
6,45,0.12
6,46,0.13
6,47,0.28
6,41,0.27
6,48,0.24
6,49,0.24
6,50,0.24
6,51,0.25
6,52,0.18999999999999995
6,54,0.13
6,53,0.15000000000000002
6,38,0.17999999999999994
6,39,0.17999999999999994
6,40,0.20999999999999996
6,84,0.32999999999999996
6,86,0.29000000000000004
6,85,0.37
6,80,0.4
6,82,0.4
6,81,0.4
6,83,0.4
6,43,0.27
6,44,0.27
6,42,0.27
6,45,0.16000000000000003
6,46,0.30999999999999994
6,47,0.30999999999999994
6,41,0.27
6,48,0.24
6,49,0.24
6,50,0.24
6,51,0.25
6,52,0.18999999999999995
6,54,0.13
6,53,0.15000000000000002
6,38,0.17999999999999994
6,39,0.17999999999999994
6,40,0.20999999999999996
6,72,0.16999999999999993
6,71,0.16000000000000003
6,84,0.29000000000000004
6,86,0.31999999999999995
6,85,0.32999999999999996
6,80,0.28
6,82,0.28
6,81,0.28
6,83,0.28
6,43,0.19999999999999996
6,44,0.19999999999999996
6,42,0.18999999999999995
6,45,0.16999999999999993
6,46,0.29999999999999993
6,47,0.16999999999999993
6,41,0.18999999999999995
6,48,0.22999999999999998
6,49,0.21999999999999997
6,50,0.21999999999999997
6,51,0.21999999999999997
6,52,0.18999999999999995
6,54,0.13
6,53,0.15000000000000002
6,38,0.17999999999999994
6,39,0.17999999999999994
6,40,0.20999999999999996
6,72,0.16999999999999993
6,71,0.16000000000000003
6,84,0.29000000000000004
6,86,0.30999999999999994
6,85,0.28
6,80,0.29999999999999993
6,82,0.29999999999999993
6,81,0.29999999999999993
6,83,0.29999999999999993
6,43,0.18999999999999995
6,44,0.17999999999999994
6,42,0.18999999999999995
6,45,0.16999999999999993
6,46,0.29999999999999993
6,47,0.16999999999999993
6,41,0.17999999999999994
6,48,0.22999999999999998
6,49,0.21999999999999997
6,50,0.21999999999999997
6,51,0.21999999999999997
6,52,0.12
6,54,0.13
6,53,0.13
6,38,0.17999999999999994
6,39,0.17999999999999994
6,72,0.16999999999999993
6,71,0.16000000000000003
6,84,0.27
6,86,0.30999999999999994
6,85,0.29000000000000004
6,80,0.25
6,82,0.25
6,81,0.24
6,83,0.24
6,43,0.25
6,44,0.17999999999999994
6,42,0.25
6,45,0.21999999999999997
6,46,0.31999999999999995
6,47,0.30999999999999994
6,41,0.25
6,48,0.25
6,49,0.24
6,50,0.25
6,51,0.24
6,52,0.17999999999999994
6,54,0.16999999999999993
6,53,0.18999999999999995
6,72,0.16999999999999993
6,71,0.16000000000000003
6,84,0.29999999999999993
6,86,0.30999999999999994
6,85,0.29000000000000004
6,80,0.33999999999999997
6,82,0.33999999999999997
6,81,0.33999999999999997
6,83,0.33999999999999997
6,43,0.20999999999999996
6,44,0.21999999999999997
6,42,0.21999999999999997
6,45,0.28
6,46,0.21999999999999997
6,47,0.28
6,41,0.21999999999999997
6,48,0.25
6,49,0.24
6,50,0.24
6,51,0.24
6,52,0.16000000000000003
6,54,0.16000000000000003
6,53,0.16000000000000003
6,72,0.16999999999999993
6,71,0.16000000000000003
6,84,0.4
6,86,0.30999999999999994
6,85,0.33999999999999997
6,80,0.31999999999999995
6,82,0.31999999999999995
6,81,0.31999999999999995
6,83,0.31999999999999995
6,43,0.19999999999999996
6,44,0.18999999999999995
6,42,0.19999999999999996
6,45,0.17999999999999994
6,46,0.29000000000000004
6,47,0.17999999999999994
6,41,0.19999999999999996
6,48,0.22999999999999998
6,49,0.22999999999999998
6,50,0.22999999999999998
6,51,0.24
6,52,0.16999999999999993
6,54,0.16000000000000003
6,53,0.16999999999999993
6,72,0.16999999999999993
6,71,0.16000000000000003
6,38,0.06999999999999995
6,39,0.07999999999999996
6,40,0.07999999999999996
6,84,0.44999999999999996
6,86,0.43999999999999995
6,85,0.43999999999999995
6,80,0.39
6,82,0.4
6,81,0.39
6,83,0.39
6,43,0.24
6,44,0.24
6,42,0.24
6,45,0.18999999999999995
6,46,0.29999999999999993
6,47,0.30999999999999994
6,41,0.24
6,48,0.22999999999999998
6,49,0.22999999999999998
6,50,0.22999999999999998
6,51,0.24
6,52,0.16999999999999993
6,54,0.16000000000000003
6,53,0.16999999999999993
6,72,0.16999999999999993
6,71,0.16000000000000003
6,38,0.21999999999999997
6,39,0.22999999999999998
6,40,0.21999999999999997
6,84,0.4
6,86,0.29999999999999993
6,85,0.38
6,80,0.38
6,82,0.38
6,81,0.38
6,83,0.38
6,43,0.28
6,44,0.28
6,42,0.28
6,45,0.20999999999999996
6,46,0.30999999999999994
6,47,0.30999999999999994
6,41,0.27
6,48,0.27
6,49,0.27
6,50,0.26
6,51,0.27
6,52,0.16999999999999993
6,54,0.16000000000000003
6,53,0.14
6,38,0.24
6,39,0.29000000000000004
6,40,0.29000000000000004
